BJD,AIRMASS,SKY,TFLUX,CFLUX1,CFLUX2,CFLUX3,CFLUX4,CFLUX5
   9002.485850, 1.850,   411.0,     99613.5,    275784.5,    266725.9,    188165.8,    245994.3,    111382.5
   9002.487525, 1.842,   418.0,     98648.0,    271771.2,    261063.5,    185263.7,    244473.1,    108159.2
   9002.489199, 1.835,   428.0,     95426.0,    264412.4,    254870.2,    179687.5,    236465.7,    104950.1
   9002.490875, 1.827,   440.0,     94613.2,    263620.8,    250021.5,    177204.7,    233046.1,    103646.7
   9002.492550, 1.819,   456.0,     87422.0,    243530.5,    234141.6,    163270.1,    213817.9,     97618.2
   9002.494225, 1.812,   467.0,     82748.7,    225688.4,    220730.5,    156301.0,    203446.1,     91388.7
   9002.495901, 1.805,   477.0,     86527.4,    242102.5,    230486.5,    165422.2,    210117.8,     96336.8
   9002.497576, 1.797,   497.0,     92143.5,    258615.1,    249244.6,    175805.1,    229434.7,    104475.0
   9002.499251, 1.790,   521.0,     95085.0,    266511.7,    252015.7,    180532.1,    235037.5,    105588.0
   9002.500925, 1.783,   534.0,     89068.0,    243929.2,    239345.1,    165825.2,    220027.1,     98980.8
   9002.502600, 1.776,   558.0,     90530.9,    247966.0,    242505.2,    167452.3,    219791.6,    100489.1
   9002.504275, 1.769,   578.0,     97293.3,    268617.8,    252071.2,    182392.7,    237898.7,    106481.2
   9002.505950, 1.762,   607.0,     95593.4,    274044.5,    258797.0,    185910.9,    236852.8,    109021.8
   9002.507625, 1.755,   629.0,     80292.4,    221907.2,    210667.2,    149555.5,    199210.9,     89229.5
   9002.509324, 1.749,   646.0,     51716.2,    142286.8,    140069.5,     97350.0,    127758.2,     58376.9
   9002.510999, 1.742,   653.0,     57891.1,    160554.3,    154184.5,    107597.1,    142965.5,     65501.3
   9002.512674, 1.735,   696.0,     50368.3,    135760.5,    131471.5,     94443.7,    121333.1,     56435.7
   9002.514349, 1.729,   740.0,     44757.7,    125500.2,    118714.8,     84768.8,    108964.2,     49681.5
   9002.516024, 1.722,   775.0,     57180.0,    156589.2,    151907.8,    105251.8,    139450.8,     62922.5
   9002.517698, 1.716,   816.0,     58780.8,    160205.3,    156042.6,    109516.9,    144589.4,     65364.1
   9002.519383, 1.710,   876.0,     59390.7,    164851.7,    159867.6,    112491.1,    147866.0,     64635.6
   9002.521058, 1.704,   927.0,     66869.3,    189006.6,    178992.9,    127273.9,    163463.7,     74361.5
   9002.522732, 1.697,  1000.0,     74408.2,    207598.4,    196855.2,    139472.7,    185233.4,     81934.4
   9002.524407, 1.691,  1065.0,     81529.4,    226450.7,    217559.1,    154932.5,    198017.8,     90071.1
   9002.526082, 1.685,  1169.0,     82671.9,    231616.8,    219321.7,    158164.8,    202338.8,     93131.0
   9002.527757, 1.680,  1271.0,     82319.9,    226142.4,    216714.2,    155466.5,    202955.9,     90546.0
   9002.529431, 1.674,  1363.0,     86456.1,    241123.4,    230063.6,    163629.2,    209844.8,     96217.8
   9002.531107, 1.668,  1453.0,     85724.4,    233436.4,    227304.2,    158100.3,    207537.3,     93634.6
   9002.532785, 1.662,  1520.0,     92052.0,    252293.8,    238986.3,    172214.8,    226775.1,     98623.4
   9002.534460, 1.657,  1629.0,     99220.3,    272579.3,    259093.1,    185373.7,    241383.6,    107909.9
   9002.536137, 1.651,  1764.0,    102215.5,    280010.9,    269859.9,    189079.8,    250280.5,    109457.4
   9002.537812, 1.645,  1913.0,    104132.7,    288423.9,    274626.8,    196611.2,    255841.7,    116547.0
   9002.539486, 1.640,  2061.0,    106963.3,    299058.5,    288114.8,    203576.9,    259885.7,    119458.1
   9002.541160, 1.635,  2233.0,    108169.9,    293147.6,    285117.4,    203207.7,    264989.3,    119681.9
   9002.542835, 1.629,  2410.0,     89465.8,    253386.2,    239830.7,    173438.9,    222494.9,     98601.7
   9002.544510, 1.624,  2586.0,     94627.2,    260275.5,    246265.8,    178006.4,    230310.9,    104827.8
   9002.546184, 1.619,  2779.0,     91561.8,    257227.9,    247453.5,    177453.9,    229257.6,    104247.1
   9002.549534, 1.609,  3287.0,     88050.8,    241431.4,    232448.7,    159789.8,    208720.7,     97886.9
   9002.551209, 1.604,  3577.0,     87567.8,    237477.5,    231836.8,    164251.1,    216539.6,     98354.2
   9002.552884, 1.599,  3855.0,    102772.4,    292297.9,    278995.1,    197290.0,    255561.8,    115080.6
   9002.554559, 1.594,  4162.0,    108759.7,    295310.8,    285594.4,    202359.6,    262561.9,    117685.1
   9002.556233, 1.589,  4513.0,     69080.4,    202687.2,    202952.4,    142809.9,    175487.6,     79844.9
   9002.557908, 1.585,  4875.0,     84266.6,    233815.7,    224299.1,    159686.2,    204259.3,     94434.8
   9002.561257, 1.576,  5706.0,     94481.9,    254449.8,    241995.1,    173502.0,    221744.1,    102532.8
   9002.562933, 1.571,  6171.0,    100294.1,    283396.9,    275756.2,    194492.4,    254051.4,    110152.8
   9002.566285, 1.562,  7174.0,    108107.0,    297873.8,    289354.4,    203277.2,    267280.5,    119808.0
   9002.567960, 1.558,  7758.0,    111837.9,    303622.6,    289685.6,    208101.5,    274745.9,    123239.0
   9002.569634, 1.554,  8380.0,    112875.4,    313890.6,    295391.6,    216582.2,    276831.2,    126744.5
   9002.571309, 1.550,  9046.0,    117487.9,    320943.8,    309507.2,    218563.1,    282534.9,    127710.6
   9002.572983, 1.545,  9748.0,    116484.5,    315918.2,    304825.2,    214217.9,    279382.5,    127558.8
   9002.574658, 1.541, 10489.0,    117068.2,    321592.5,    310733.4,    220181.2,    286939.8,    128465.8
   9002.576333, 1.537, 11279.0,    117465.0,    319886.2,    309889.0,    220522.0,    283091.0,    129683.2
   9002.578007, 1.533, 12133.0,    119638.8,    321857.8,    314524.8,    220780.0,    286702.0,    129462.2
   9002.581362, 1.526, 14036.0,    100552.2,    281329.8,    273998.8,    188615.0,    244716.5,    109788.2
   9002.583037, 1.522, 15048.0,    102577.0,    281053.8,    264811.0,    192144.8,    245888.0,    113316.2
   9002.584712, 1.518, 16107.0,    100729.2,    270775.5,    256081.8,    186764.8,    243432.8,    111185.5
   9002.586387, 1.514, 17214.0,     76704.8,    222610.0,    207340.8,    147392.2,    188168.2,     87392.8
   9002.588062, 1.511, 18386.0,     80694.0,    224095.0,    243529.8,    149481.0,    220029.8,    102065.0
   9002.589736, 1.507, 19612.0,    100566.5,    269787.5,    263485.0,    190553.0,    244237.8,    108739.5
   9002.591419, 1.504, 20929.0,    114217.0,    313117.8,    304315.2,    218839.0,    279521.5,    129713.0
   9002.593094, 1.500, 22262.0,    119549.5,    329360.0,    321116.5,    225210.0,    291907.5,    134521.5
   9002.594768, 1.497, 23575.0,    121834.5,    330415.5,    324775.0,    225432.0,    296299.0,    134501.5
   9002.596443, 1.494, 24918.0,    121095.5,    328278.5,    318702.5,    223856.5,    288306.5,    134426.5
   9002.598118, 1.490, 26312.0,     99780.0,    271293.5,    258548.5,    187506.0,    243078.0,    107244.0
   9002.601468, 1.484, 28974.0,     93247.5,    248777.0,    240651.5,    175822.0,    219961.0,     95600.5
   9003.473337, 1.897,   312.0,     90075.5,    243996.3,    236035.5,    165108.1,    214904.7,     96800.8
   9003.475012, 1.888,   315.0,     97920.0,    257014.6,    251217.1,    179642.0,    233416.0,    104601.7
   9003.476687, 1.880,   322.0,     97171.7,    260024.7,    248497.8,    177493.9,    228343.3,    102995.9
   9003.478362, 1.872,   330.0,     91091.3,    244814.7,    238956.8,    169047.8,    220558.3,     98400.9
   9003.480036, 1.864,   334.0,     83247.2,    225740.2,    217384.3,    154629.4,    199018.0,     91244.7
   9003.481711, 1.856,   347.0,     86399.7,    231408.3,    226663.0,    160333.5,    210079.1,     92754.2
   9003.483385, 1.848,   351.0,     85547.7,    223201.2,    218502.2,    153368.6,    199855.5,     90301.0
   9003.485061, 1.841,   364.0,     94725.5,    251456.0,    241858.9,    172432.2,    223505.8,     99888.0
   9003.486735, 1.833,   379.0,     88855.9,    240985.8,    228585.8,    164463.2,    212432.4,     95263.5
   9003.488411, 1.826,   386.0,     90624.0,    239087.8,    225255.3,    164115.3,    213368.9,     95333.4
   9003.490088, 1.818,   402.0,     92127.6,    245827.0,    239485.5,    167895.6,    220704.9,     99599.2
   9003.491765, 1.811,   414.0,     92238.4,    247108.2,    239444.2,    168370.6,    220357.5,    100629.4
   9003.493440, 1.803,   431.0,     89701.0,    242073.1,    233369.2,    165565.6,    215263.1,     95595.4
   9003.496789, 1.789,   470.0,     88346.0,    236379.4,    223694.4,    162459.5,    212878.3,     93553.2
   9003.498467, 1.782,   497.0,     83240.4,    227162.5,    213795.1,    154713.1,    199426.4,     89516.0
   9003.500142, 1.775,   515.0,     75949.4,    204596.6,    196841.4,    140548.1,    181961.4,     81981.1
   9003.501816, 1.768,   541.0,     81430.4,    215505.4,    208534.6,    146941.5,    194073.5,     85007.8
   9003.503494, 1.761,   569.0,     83371.3,    217654.6,    214654.0,    150010.4,    198553.3,     88413.4
   9003.505169, 1.754,   605.0,     95008.2,    254706.8,    245757.8,    173976.5,    225877.8,    101450.4
   9003.506844, 1.748,   647.0,     92910.0,    245940.7,    238686.6,    168237.6,    220078.8,     99801.2
   9003.508519, 1.741,   675.0,     94236.7,    252031.6,    244483.8,    173739.5,    223816.9,    101734.3
   9003.510195, 1.734,   718.0,     90164.3,    240193.1,    232562.3,    163803.1,    212160.1,     96385.1
   9003.511870, 1.728,   760.0,     89253.9,    237373.1,    227620.8,    163256.7,    213443.4,     95224.2
   9003.513544, 1.721,   808.0,     80100.6,    215519.5,    206329.6,    146893.0,    191686.7,     84859.4
   9003.515218, 1.715,   847.0,     70551.7,    189143.7,    177746.2,    129236.9,    168500.0,     75133.7
   9003.516892, 1.709,   897.0,     66740.0,    179739.2,    170946.2,    123110.9,    159778.9,     70798.4
   9003.518567, 1.703,   959.0,     76072.6,    202143.1,    196333.2,    139254.2,    179386.0,     80124.5
   9003.520241, 1.696,  1036.0,     83938.3,    233037.7,    220994.0,    156719.6,    202673.2,     92165.5
   9003.521915, 1.691,  1118.0,     88908.4,    236048.5,    230834.5,    161648.3,    211755.2,     95940.3
   9003.523590, 1.684,  1205.0,     87223.3,    236541.2,    226548.7,    162733.0,    203772.5,     92432.7
   9003.525264, 1.679,  1294.0,     95769.7,    256608.4,    249389.6,    177967.0,    227651.6,    104052.3
   9003.526938, 1.673,  1384.0,    108301.7,    294645.8,    280834.7,    201445.6,    262447.9,    117549.2
   9003.528615, 1.667,  1482.0,     87683.8,    238962.5,    232645.5,    160905.4,    210770.1,     95184.6
   9003.530290, 1.661,  1578.0,     78444.1,    213189.4,    206192.1,    146185.3,    188169.4,     85039.5
   9003.531965, 1.656,  1704.0,     76966.4,    205743.9,    203368.3,    141088.2,    186405.8,     82684.7
   9003.533640, 1.650,  1845.0,     76519.1,    206992.3,    198800.1,    141430.8,    187291.4,     81622.6
   9003.535314, 1.645,  1995.0,     81245.7,    224349.8,    216933.9,    151978.9,    196204.5,     90279.2
   9003.536988, 1.639,  2150.0,    110573.1,    300358.3,    286905.4,    205245.2,    264126.9,    118557.3
   9003.538665, 1.634,  2390.0,    110892.3,    298286.5,    287001.2,    201675.0,    262861.5,    119481.7
   9003.540340, 1.629,  2585.0,    105520.8,    283856.1,    271549.8,    194146.1,    251466.5,    113044.5
   9003.542014, 1.623,  2789.0,     91050.4,    247920.3,    235394.9,    169213.0,    216620.8,     97751.9
   9003.543689, 1.618,  3021.0,     82495.9,    220418.1,    211399.4,    151111.4,    198449.4,     87861.8
   9003.545363, 1.613,  3273.0,     96677.1,    264378.9,    256551.1,    181485.3,    231804.0,    104656.6
   9003.547038, 1.608,  3577.0,    108942.4,    290764.3,    282575.1,    198235.1,    258190.0,    115078.0
   9003.550387, 1.598,  4207.0,    100393.6,    273370.6,    260578.4,    188201.6,    241286.9,    108383.8
   9003.552062, 1.594,  4593.0,    106997.1,    284670.2,    272287.3,    196173.6,    252401.2,    112397.1
   9003.553736, 1.589,  4918.0,    108858.4,    291420.1,    281462.9,    200497.9,    255222.2,    115598.8
   9003.555410, 1.584,  5305.0,    109402.9,    295555.5,    285638.4,    202451.6,    262193.8,    117899.2
   9003.557085, 1.580,  5788.0,    108984.1,    296116.8,    283125.8,    200202.8,    261134.1,    116784.2
   9003.558760, 1.575,  6203.0,     98771.0,    267080.0,    258712.8,    185525.4,    232598.6,    106504.9
   9003.560436, 1.570,  6618.0,    112977.8,    302175.5,    292592.4,    207802.1,    266066.9,    121208.9
   9003.562111, 1.566,  6977.0,    113984.8,    308145.1,    295318.8,    209797.5,    271071.0,    123272.4
   9003.563787, 1.562,  7358.0,    109080.2,    295669.6,    286762.6,    200213.4,    261955.9,    117356.4
   9003.565462, 1.557,  7830.0,    113924.2,    304352.5,    292929.9,    206187.5,    270997.4,    120013.8
   9003.567138, 1.553,  8383.0,    113990.4,    305595.2,    295035.9,    210509.6,    272604.5,    122210.5
   9003.568812, 1.549,  8836.0,    115025.0,    310750.5,    295496.6,    213333.2,    273313.9,    121606.4
   9003.570490, 1.545,  9498.0,    108171.0,    295303.1,    283314.8,    205488.1,    258869.1,    116708.9
   9003.572166, 1.541, 10022.0,    113860.5,    302561.6,    293916.5,    206726.2,    270418.4,    121882.1
   9003.573840, 1.537, 10872.0,    113822.5,    309855.8,    299973.5,    214730.0,    272575.0,    124374.5
   9003.575516, 1.533, 11682.0,    114688.5,    309351.5,    300889.2,    215263.5,    271602.5,    124303.0
   9003.577191, 1.529, 12354.0,    114291.8,    310063.2,    300246.0,    214320.2,    273302.2,    124118.0
   9003.578868, 1.525, 13096.0,    119461.2,    320018.5,    311146.2,    220239.2,    284458.0,    123844.0
   9003.580542, 1.521, 13973.0,    117278.5,    325077.0,    307939.2,    217172.5,    284406.8,    124604.8
   9003.582217, 1.518, 14964.0,    115463.2,    319600.0,    307559.8,    219754.5,    284236.0,    123688.8
   9003.583891, 1.514, 15928.0,     98162.0,    269556.8,    265135.2,    191083.2,    240662.0,    105263.0
   9003.585566, 1.510, 16974.0,    118326.0,    313372.0,    304837.5,    218088.5,    280789.8,    127261.8
   9003.587241, 1.507, 17914.0,    114945.8,    311243.2,    297748.2,    214953.8,    276883.5,    124162.8
   9003.588916, 1.503, 19132.0,    115811.8,    311065.5,    303135.5,    215148.5,    276943.8,    124705.8
   9003.590594, 1.500, 20340.0,    118866.2,    317101.5,    307818.0,    218384.0,    282226.5,    125989.5
   9003.592269, 1.497, 21431.0,    112975.0,    304613.5,    297419.5,    212548.5,    269151.5,    120192.0
   9003.593943, 1.493, 22740.0,    113042.0,    307700.5,    298651.5,    219720.5,    275005.0,    120736.0
   9003.595618, 1.490, 24086.0,    115078.0,    302455.5,    295326.5,    213284.5,    273448.5,    124550.5
   9003.597292, 1.487, 25141.0,    117166.0,    305042.5,    295103.0,    205740.5,    266812.0,    118074.0
   9003.598966, 1.484, 25931.0,    111799.5,    304609.0,    294640.0,    213384.0,    269635.5,    121107.5
   9003.600641, 1.481, 27243.0,    113609.0,    299509.0,    294319.0,    208708.5,    270176.0,    122299.5
   9003.602314, 1.478, 28301.0,    113744.0,    296275.0,    286734.5,    209253.5,    264680.5,    117718.0
   9003.603988, 1.475, 29502.0,    111498.0,    301655.5,    292584.0,    205824.5,    268373.0,    121201.0
   9007.821670, 1.538,   995.0,     96355.2,    279242.1,    270723.6,    189749.1,    247333.8,    111343.8
   9007.823349, 1.542,  1002.0,     96223.4,    277294.2,    267714.8,    189879.1,    247425.4,    110608.1
   9007.825029, 1.546,  1010.0,     94162.1,    276190.3,    265261.8,    187163.2,    242446.2,    107580.3
   9007.826708, 1.550,  1025.0,     94629.8,    273153.1,    264467.5,    185566.8,    241465.9,    108413.6
   9007.828384, 1.554,  1051.0,     75026.2,    217725.2,    207809.7,    149136.3,    192007.2,     85785.5
   9007.830074, 1.559,  1041.0,     63521.8,    181915.8,    177803.1,    126671.8,    165009.2,     71950.8
   9007.831755, 1.562,  1046.0,     37681.8,    110337.8,    107428.2,     77010.4,     99739.4,     41126.8
   9007.833434, 1.568,  1051.0,     39352.9,    117332.9,    112795.4,     79044.5,    104563.0,     44823.0
   9007.835114, 1.571,  1064.0,     29082.4,     89906.2,     86382.3,     60761.7,     80354.0,     33439.0
   9007.839818, 1.585,  1102.0,     94715.2,    273823.0,    265974.0,    189233.7,    243523.4,    108889.7
   9007.841500, 1.589,  1150.0,     92289.8,    265663.2,    256785.7,    182184.9,    235989.2,    105168.1
   9007.843180, 1.594,  1158.0,     91083.4,    263827.6,    254236.4,    177908.4,    234713.9,    105623.0
   9007.846536, 1.604,  1122.0,     93189.6,    270019.6,    259930.2,    184528.7,    239789.3,    108642.2
   9007.848216, 1.609,  1121.0,     98032.0,    282901.9,    273018.1,    193810.9,    251878.2,    112779.8
   9007.849895, 1.614,  1161.0,     95583.6,    275287.9,    265156.1,    187665.2,    244594.1,    109152.4
   9007.853251, 1.624,  1158.0,     94155.7,    270427.4,    258654.7,    185744.7,    241643.6,    108348.9
   9007.856608, 1.635,  1150.0,     95929.7,    271753.4,    266356.8,    186244.7,    244728.6,    109510.9
   9007.858285, 1.640,  1151.0,     97458.2,    275964.2,    266136.1,    189076.5,    248877.9,    111065.0
   9007.859962, 1.646,  1166.0,     96173.0,    273515.5,    265910.6,    187538.1,    243247.0,    109683.9
   9007.861640, 1.651,  1159.0,     96661.1,    276878.8,    264987.6,    189606.0,    244545.6,    110555.6
   9007.863316, 1.657,  1185.0,     96752.6,    278009.6,    267863.5,    191261.2,    248548.3,    110723.8
   9007.864996, 1.662,  1193.0,     94965.7,    273913.1,    263689.6,    189106.5,    244115.1,    109501.4
   9007.866674, 1.668,  1219.0,     96470.1,    276958.3,    264033.6,    191194.0,    246613.1,    109779.6
   9007.868353, 1.674,  1269.0,     96927.7,    277869.1,    264741.9,    188572.6,    245908.8,    108556.8
   9007.870029, 1.680,  1294.0,     93877.4,    269692.8,    259488.6,    184669.1,    237363.0,    107078.0
   9007.871707, 1.686,  1249.0,     97474.8,    280605.2,    269071.4,    192125.3,    246790.8,    110691.0
   9007.873383, 1.691,  1247.0,     97729.2,    278084.1,    271754.9,    190777.1,    247507.6,    113250.8
   9007.875062, 1.698,  1233.0,    100570.2,    287317.5,    276564.6,    196691.8,    254757.6,    114039.9
   9007.876736, 1.704,  1235.0,     99264.5,    284514.0,    273488.3,    195050.5,    253199.0,    112374.3
   9007.878412, 1.710,  1242.0,     95842.6,    274902.3,    266178.8,    188880.1,    243122.2,    109526.6
   9007.880088, 1.716,  1259.0,     87228.6,    252535.1,    241334.1,    170011.9,    221725.0,    101014.8
   9007.881771, 1.723,  1274.0,     92844.4,    267482.9,    255082.9,    182698.6,    236652.5,    106588.0
   9007.883447, 1.729,  1369.0,     93416.3,    270824.9,    259304.2,    182456.9,    239332.0,    106604.9
   9007.885123, 1.735,  1494.0,     90029.8,    257189.1,    247891.3,    175587.5,    228248.7,    102649.3
   9007.886797, 1.742,  1462.0,     91727.0,    261127.9,    252640.1,    178385.3,    230886.1,    104183.8
   9007.888472, 1.749,  1460.0,     92136.2,    264228.1,    254363.1,    180398.1,    233789.9,    103406.8
   9007.890154, 1.755,  1391.0,     96963.8,    275827.9,    267366.7,    190222.4,    245119.8,    109596.2
   9007.891830, 1.762,  1434.0,     93722.4,    269669.5,    260358.3,    184738.9,    236534.4,    107136.9
   9007.907097, 1.828,  1468.0,     89677.3,    259222.2,    246542.6,    177853.9,    227725.6,    103459.2
   9007.908776, 1.835,  1480.0,     85581.8,    238955.0,    231945.8,    157586.0,    216025.2,     99524.3
   9007.910450, 1.843,  1474.0,     92335.3,    263832.1,    251722.2,    180130.2,    236099.7,    105310.2
   9007.912126, 1.851,  1526.0,     97716.8,    279924.7,    271654.3,    192145.2,    249252.7,    111344.2
   9007.915475, 1.867,  1538.0,     98161.8,    285213.4,    275316.3,    195494.4,    253087.2,    113863.5
   9007.917150, 1.875,  1550.0,     99890.3,    281248.6,    272830.3,    193210.8,    251311.1,    113452.4
   9007.918825, 1.883,  1573.0,     99183.2,    281041.0,    273515.6,    192145.0,    251192.5,    113163.5
   9007.920503, 1.891,  1595.0,     99173.4,    285821.6,    276290.2,    194833.3,    252279.2,    114191.8
   9007.922178, 1.899,  1607.0,     99138.1,    282457.0,    272011.2,    193567.5,    249392.7,    112222.8
   9008.707031, 1.393, 29115.0,    118820.5,    317469.0,    304281.5,    217882.0,    278498.0,    126526.5
   9008.708707, 1.393, 27659.0,    123071.5,    330709.5,    314961.0,    225149.5,    288426.0,    130204.5
   9008.710382, 1.394, 27043.0,    122243.0,    326743.5,    311684.5,    223830.5,    285601.5,    128318.0
   9008.712061, 1.394, 29426.0,    105764.5,    269268.5,    262946.0,    187961.0,    238132.5,    108201.5
   9008.715412, 1.396, 22895.0,    124199.5,    330378.0,    319128.5,    227173.0,    292704.0,    127675.5
   9008.717087, 1.396, 22036.0,    121941.5,    336289.0,    322153.0,    227374.0,    291432.0,    131165.5
   9008.718773, 1.397, 21125.0,    122234.5,    332469.5,    322855.0,    231400.0,    292621.5,    131086.0
   9008.720458, 1.398, 20111.0,    124789.5,    335179.5,    327142.5,    233743.8,    298998.2,    134866.0
   9008.722137, 1.399, 19124.0,    122340.8,    333779.8,    320857.2,    231193.0,    292559.5,    132612.5
   9008.723812, 1.400, 18026.0,    124294.5,    331557.2,    320717.8,    229857.8,    293931.5,    131628.0
   9008.725486, 1.401, 17058.0,    122933.5,    331117.2,    320134.8,    228667.2,    289036.8,    132028.0
   9008.727161, 1.402, 16071.0,    122337.2,    325545.2,    315847.8,    222196.2,    289993.5,    130113.5
   9008.728836, 1.403, 15090.0,    124417.2,    335466.0,    322162.0,    228228.5,    296861.5,    132107.8
   9008.730515, 1.404, 14167.0,    122283.5,    334662.8,    324088.8,    228353.5,    293391.5,    131597.8
   9008.732191, 1.405, 13295.0,    121565.2,    330694.2,    319158.8,    228150.2,    289647.5,    130703.8
   9008.733865, 1.407, 12477.0,    121875.0,    332596.2,    319856.8,    228802.8,    295333.5,    133102.0
   9008.735557, 1.408, 11690.0,    121533.0,    333490.8,    318954.0,    226447.2,    294573.2,    132223.0
   9008.737232, 1.409, 10937.0,    121576.0,    330483.8,    319254.5,    225586.2,    288478.8,    131903.8
   9008.738906, 1.411, 10236.0,    120256.5,    330713.2,    317949.8,    226829.6,    294463.8,    131155.8
   9008.740580, 1.412,  9552.0,    121006.0,    330014.8,    320604.4,    227111.9,    293131.5,    128925.1
   9008.742254, 1.414,  8911.0,    122410.6,    334474.0,    322481.0,    227963.9,    294490.9,    132087.2
   9008.743929, 1.415,  8294.0,    120008.9,    331446.6,    319856.0,    227482.9,    293164.9,    131366.8
   9008.745611, 1.417,  7716.0,    120104.4,    332138.1,    318748.5,    226290.2,    290709.9,    132591.6
   9008.747285, 1.418,  7174.0,    122234.2,    332616.0,    318773.4,    227103.5,    294026.4,    131263.0
   9008.748960, 1.420,  6653.0,    120823.2,    328404.4,    321020.2,    226100.8,    292006.4,    132603.5
   9008.750635, 1.422,  6180.0,    120218.5,    324594.5,    314669.0,    225498.5,    288592.1,    128245.5
   9008.752314, 1.424,  5720.0,    118533.2,    320322.5,    313268.0,    219980.6,    285787.6,    128857.1
   9008.753989, 1.426,  5320.0,    116849.0,    325278.0,    315165.1,    221925.6,    285962.1,    128202.2
   9008.755667, 1.427,  4930.0,    117059.8,    315423.1,    308362.8,    219266.2,    281397.0,    126413.9
   9008.757347, 1.429,  4572.0,    108917.9,    299575.7,    291149.3,    205693.8,    266857.9,    120061.3
   9008.759022, 1.431,  4231.0,    115892.9,    317274.9,    306078.2,    214883.2,    278187.7,    126581.4
   9008.765746, 1.440,  3088.0,    119176.2,    324815.8,    313299.9,    222260.9,    290422.9,    129582.4
   9008.769101, 1.444,  2658.0,    111042.6,    303130.9,    291859.9,    208909.1,    270295.1,    121180.0
   9008.770777, 1.447,  2467.0,    114261.6,    311034.8,    299086.4,    212501.8,    272487.2,    123457.8
   9008.772451, 1.449,  2295.0,    114650.1,    312879.1,    304773.5,    215482.6,    278184.9,    126436.1
   9008.775803, 1.454,  1996.0,    101328.7,    275690.7,    268120.2,    192271.1,    244246.2,    110525.0
   9008.777477, 1.457,  1874.0,    115417.9,    314517.4,    300838.2,    214347.6,    280027.8,    124511.4
   9008.779152, 1.459,  1750.0,    103925.6,    285530.5,    273786.0,    195692.8,    250468.0,    112669.0
   9008.780828, 1.462,  1637.0,    110153.8,    301429.7,    290811.2,    205377.4,    269554.4,    120232.1
   9008.782503, 1.465,  1541.0,    115875.0,    319863.6,    310695.2,    220233.1,    283825.6,    127079.1
   9008.784179, 1.468,  1458.0,    113925.8,    311669.3,    305649.5,    214047.1,    277816.2,    124365.7
   9008.785862, 1.470,  1372.0,    115156.8,    314980.1,    303113.1,    215537.4,    278302.2,    125188.6
   9008.787546, 1.473,  1306.0,    116315.8,    316009.2,    308534.6,    219084.7,    283521.8,    127282.9
   9008.789222, 1.476,  1241.0,    115925.4,    318674.2,    310730.4,    216613.5,    283774.2,    126776.0
   9008.790899, 1.479,  1181.0,    115839.5,    317700.1,    306276.0,    217042.1,    279992.2,    126705.6
   9008.792576, 1.482,  1130.0,    116799.0,    321790.8,    311288.9,    220568.2,    285180.6,    127090.9
   9008.794251, 1.485,  1079.0,    117087.6,    320269.2,    309418.9,    219642.8,    283432.8,    127344.2
   9008.795932, 1.489,  1043.0,    113364.1,    312361.6,    301054.2,    214430.5,    278768.6,    124805.7
   9008.797614, 1.492,  1002.0,    115797.0,    317185.4,    307889.7,    217157.1,    280472.3,    125819.0
   9008.799289, 1.495,   968.0,    117884.0,    319646.8,    309342.2,    219677.9,    284773.6,    126747.8
   9008.800963, 1.498,   939.0,    116124.8,    322243.4,    313171.4,    220194.2,    285808.8,    126826.5
   9008.802639, 1.502,   913.0,    116684.3,    320343.2,    312940.0,    218924.8,    285596.6,    128093.5
   9008.804314, 1.505,   894.0,    115125.0,    316712.9,    308264.1,    218060.0,    281070.5,    127875.0
   9008.805992, 1.509,   880.0,    115715.8,    317138.0,    306987.7,    216950.3,    281240.4,    126049.8
   9008.807671, 1.512,   863.0,    114914.9,    316617.1,    306941.2,    217102.0,    281082.6,    126542.5
   9008.809347, 1.516,   847.0,    112977.7,    309081.4,    298425.2,    212340.4,    270767.9,    123713.9
   9008.811025, 1.520,   842.0,    113875.2,    311871.8,    298940.6,    212928.9,    275421.2,    122932.5
   9008.812700, 1.523,   826.0,    114897.4,    314864.2,    301925.9,    216396.1,    279473.9,    124790.3
   9008.814375, 1.527,   810.0,    116518.2,    317748.3,    306052.9,    217457.5,    279263.1,    126878.5
   9008.816049, 1.531,   796.0,    114681.2,    315333.5,    306144.5,    216396.1,    278739.1,    125946.5
   9008.817727, 1.535,   788.0,    116631.5,    320490.3,    310587.9,    220429.4,    283583.7,    127032.5
   9008.819405, 1.539,   775.0,    117633.9,    320449.3,    308252.8,    220571.5,    284809.2,    128140.1
   9008.821081, 1.543,   769.0,    117186.9,    319202.4,    309764.4,    218091.4,    282640.7,    127827.8
   9008.822755, 1.547,   765.0,    115419.6,    319274.2,    309715.7,    218966.3,    283757.8,    127304.8
   9008.824430, 1.551,   762.0,    116489.2,    318350.0,    309003.9,    218747.0,    283657.4,    126524.3
   9008.826106, 1.556,   755.0,    116152.1,    318660.6,    309485.9,    218364.4,    282174.9,    127676.3
   9008.827782, 1.560,   754.0,    117128.4,    320507.2,    310555.2,    218832.1,    284295.6,    127633.7
   9008.829460, 1.564,   751.0,    116835.0,    320959.7,    309824.1,    218154.3,    283870.9,    127271.9
   9008.831135, 1.569,   748.0,    113002.5,    311574.2,    304578.6,    212465.2,    278466.9,    124649.0
   9008.832810, 1.573,   751.0,    115970.8,    316480.6,    307620.2,    218967.5,    282652.7,    126426.2
